Time [s],Channel 1
0.117336380,1
0.117336800,0
0.117337620,1
0.117338060,0
0.117338880,1
0.117339300,0
0.117340120,1
0.117340560,0
0.117341380,1
0.117341800,0
0.117342620,1
0.117343460,0
0.117343880,1
0.117344700,0
0.117345120,1
0.117345960,0
0.117346380,1
0.117347200,0
0.117347620,1
0.117348060,0
0.117348880,1
0.117349300,0
0.117350120,1
0.117350560,0
0.117351380,1
0.117351800,0
0.117352620,1
0.117353060,0
0.117353880,1
0.117354700,0
0.117355120,1
0.117355560,0
0.117356380,1
0.117357200,0
0.117357620,1
0.117358060,0
0.117358880,1
0.117359300,0
0.117360120,1
0.117360560,0
0.117361380,1
0.117361800,0
0.117362620,1
0.117363060,0
0.117363880,1
0.117364300,0
0.117365120,1
0.117365560,0
0.117366380,1
0.117366800,0
0.117367620,1
0.117368060,0
0.117368880,1
0.117369300,0
0.117370120,1
0.117370560,0
0.117371380,1
0.117371800,0
0.117372620,1
0.117373460,0
0.117373880,1
0.117374700,0
0.117375120,1
0.117375960,0
0.117376380,1
0.117377200,0
0.117377620,1
0.117378060,0
0.117378880,1
0.117379300,0
0.117380120,1
0.117380560,0
0.133382292,0
