Time [s],Channel 1
3.310406420,0
3.310407240,1
3.310408070,0
3.310408490,1
3.310408920,0
3.310409740,1
3.310410570,0
3.310410990,1
3.310411420,0
3.310412240,1
3.310412670,0
3.310413490,1
3.310413920,0
3.310414740,1
3.310415170,0
3.310415990,1
3.310416420,0
3.310417240,1
3.310417670,0
3.310418490,1
3.310418920,0
3.310419740,1
3.310420170,0
3.310420990,1
3.310421420,0
3.310422240,1
3.310422670,0
3.310423490,1
3.310423920,0
3.310424740,1
3.310425170,0
3.310425990,1
3.310426820,0
3.310427240,1
3.310428070,0
3.310428500,1
3.310429320,0
3.310429750,1
3.310430570,0
3.310431000,1
3.310431420,0
3.310432240,1
3.310432670,0
3.310433490,1
3.310433920,0
3.330314680,1
3.330315130,0
3.330315930,1
3.330316380,0
3.330317180,1
3.330318020,0
3.330318430,1
3.330318870,0
3.330319690,1
3.330320520,0
3.330320940,1
3.330321370,0
3.330322190,1
3.330322620,0
3.330323440,1
3.330323870,0
3.330324690,1
3.330325120,0
3.330325940,1
3.330326370,0
3.330327190,1
3.330327620,0
3.330328440,1
3.330328870,0
3.330329690,1
3.330330120,0
3.330330940,1
3.330331370,0
3.330332190,1
3.330332620,0
3.330333440,1
3.330333870,0
3.330334690,1
3.330335120,0
3.330335940,1
3.330336770,0
3.330337190,1
3.330338010,0
3.330338440,1
3.330339270,0
3.330339690,1
3.330340520,0
3.330340940,1
3.330341360,0
3.330342190,1
3.330342610,0
3.330343440,1
3.330343870,0
3.330344690,1
3.330345120,0
3.330345940,1
3.330346370,0
3.330347190,1
3.330348020,0
3.330348440,1
3.330348870,0
3.330349690,1
3.330350520,0
3.330350940,1
3.330351360,0
3.330352190,1
3.330352620,0
3.330353440,1
3.330353870,0
3.330354690,1
3.330355120,0
3.330355940,1
3.330356370,0
3.330357190,1
3.330357620,0
3.330358440,1
3.330358870,0
3.330359690,1
3.330360120,0
3.330360940,1
3.330361370,0
3.330362190,1
3.330362620,0
3.330363440,1
3.330363870,0
3.330364690,1
3.330365120,0
3.330365940,1
3.330366770,0
3.330367190,1
3.330368020,0
3.330368440,1
3.330369270,0
3.330369690,1
3.330370510,0
3.330370940,1
3.330371360,0
3.330372190,1
3.330372610,0
3.330373440,1
3.330373870,0
3.330374690,1
3.330375120,0
3.330375940,1
3.330376370,0
3.330377190,1
3.330378020,0
3.330378440,1
3.330378870,0
3.330379690,1
3.330380520,0
3.330380940,1
3.330381360,0
3.330382190,1
3.330382610,0
3.330383440,1
3.330383870,0
3.330384690,1
3.330385120,0
3.330385940,1
3.330386370,0
3.330387190,1
3.330387610,0
3.330388440,1
3.330388870,0
3.330389690,1
3.330390120,0
3.330390940,1
3.330391370,0
3.330392190,1
3.330392620,0
3.330393440,1
3.330393870,0
3.330394690,1
3.330395120,0
3.330395940,1
3.330396770,0
3.330397190,1
3.330398020,0
3.330398440,1
3.330399270,0
3.330399690,1
3.330400520,0
3.330400940,1
3.330401360,0
3.330402190,1
3.330402610,0
3.330403440,1
3.330403870,0
3.330404690,1
3.330405120,0
3.330405940,1
3.330406370,0
3.330407190,1
3.330408020,0
3.330408440,1
3.330408870,0
3.330409690,1
3.330410520,0
3.330410940,1
3.330411370,0
3.330412190,1
3.330412620,0
3.330413440,1
3.330413870,0
3.330414690,1
3.330415120,0
3.330415940,1
3.330416370,0
3.330417190,1
3.330417620,0
3.330418440,1
3.330418870,0
3.330419690,1
3.330420120,0
3.330420940,1
3.330421360,0
3.330422190,1
3.330422620,0
3.330423440,1
3.330423870,0
3.330424690,1
3.330425120,0
3.330425940,1
3.330426770,0
3.330427190,1
3.330428020,0
3.330428440,1
3.330429270,0
3.330429690,1
3.330430520,0
3.330430940,1
3.330431360,0
3.330432190,1
3.330432610,0
3.330433440,1
3.330433870,0
3.350314620,1
3.350315070,0
3.350315880,1
3.350316320,0
3.350317130,1
3.350317970,0
3.350318380,1
3.350318820,0
3.350319630,1
3.350320460,0
3.350320880,1
3.350321310,0
3.350322130,1
3.350322560,0
3.350323380,1
3.350323810,0
3.350324630,1
3.350325060,0
3.350325880,1
3.350326310,0
3.350327130,1
3.350327560,0
3.350328380,1
3.350328810,0
3.350329630,1
3.350330060,0
3.350330880,1
3.350331310,0
3.350332130,1
3.350332560,0
3.350333380,1
3.350333810,0
3.350334630,1
3.350335060,0
3.350335880,1
3.350336710,0
3.350337130,1
3.350337960,0
3.350338380,1
3.350339210,0
3.350339630,1
3.350340460,0
3.350340880,1
3.350341310,0
3.350342130,1
3.350342560,0
3.350343380,1
3.350343810,0
3.350344630,1
3.350345060,0
3.350345880,1
3.350346310,0
3.350347130,1
3.350347960,0
3.350348380,1
3.350348810,0
3.350349630,1
3.350350460,0
3.350350880,1
3.350351310,0
3.350352130,1
3.350352560,0
3.350353380,1
3.350353810,0
3.350354630,1
3.350355060,0
3.350355880,1
3.350356310,0
3.350357130,1
3.350357560,0
3.350358380,1
3.350358810,0
3.350359630,1
3.350360060,0
3.350360880,1
3.350361310,0
3.350362130,1
3.350362560,0
3.350363380,1
3.350363810,0
3.350364630,1
3.350365060,0
3.350365880,1
3.350366710,0
3.350367130,1
3.350367960,0
3.350368380,1
3.350369210,0
3.350369630,1
3.350370460,0
3.350370880,1
3.350371310,0
3.350372130,1
3.350372560,0
3.350373380,1
3.350373810,0
3.350374630,1
3.350375060,0
3.350375880,1
3.350376310,0
3.350377130,1
3.350377960,0
3.350378380,1
3.350378810,0
3.350379630,1
3.350380460,0
3.350380880,1
3.350381310,0
3.350382130,1
3.350382560,0
3.350383380,1
3.350383810,0
3.350384630,1
3.350385060,0
3.350385880,1
3.350386310,0
3.350387130,1
3.350387560,0
3.350388380,1
3.350388810,0
3.350389630,1
3.350390060,0
3.350390880,1
3.350391310,0
3.350392130,1
3.350392560,0
3.350393380,1
3.350393810,0
3.350394630,1
3.350395060,0
3.350395880,1
3.350396710,0
3.350397130,1
3.350397960,0
3.350398380,1
3.350399210,0
3.350399630,1
3.350400460,0
3.350400880,1
3.350401310,0
3.350402130,1
3.350402560,0
3.350403380,1
3.350403810,0
3.350404630,1
3.350405060,0
3.350405880,1
3.350406310,0
3.350407130,1
3.350407960,0
3.350408380,1
3.350408810,0
3.350409630,1
3.350410460,0
3.350410880,1
3.350411310,0
3.350412130,1
3.350412560,0
3.350413380,1
3.350413810,0
3.350414630,1
3.350415060,0
3.350415880,1
3.350416310,0
3.350417130,1
3.350417560,0
3.350418380,1
3.350418810,0
3.350419630,1
3.350420060,0
3.350420880,1
3.350421310,0
3.350422130,1
3.350422560,0
3.350423380,1
3.350423810,0
3.350424630,1
3.350425060,0
3.350425880,1
