Time [s],Channel 1
2.746583200,1
2.746583600,0
2.746584400,1
2.746584800,0
2.746585700,1
2.746586100,0
2.746586900,1
2.746587700,0
2.746588200,1
2.746588600,0
2.746589400,1
2.746590200,0
2.746590700,1
2.746591100,0
2.746591900,1
2.746592300,0
2.746593200,1
2.746593600,0
2.746594400,1
2.746594800,0
2.746595700,1
2.746596100,0
2.746596900,1
2.746597300,0
2.746598200,1
2.746598600,0
2.746599400,1
2.746599800,0
2.746600700,1
2.746601100,0
2.746601900,1
2.746602300,0
2.746603200,1
2.746603600,0
2.746604400,1
2.746604800,0
2.746605700,1
2.746606500,0
2.746606900,1
2.746607700,0
2.746608200,1
2.746609000,0
2.746609400,1
2.746610200,0
2.746610700,1
2.746611100,0
2.746611900,1
2.746612300,0
2.746613200,1
2.746613600,0
2.746614400,1
2.746614800,0
2.746615700,1
2.746616100,0
2.746616900,1
2.746617700,0
2.746618200,1
2.746618600,0
2.746619400,1
2.746620200,0
2.746620700,1
2.746621100,0
2.746621900,1
2.746622300,0
2.746623200,1
2.746623600,0
2.746624400,1
2.746624800,0
2.746625700,1
2.746626100,0
2.746626900,1
2.746627300,0
2.746628200,1
2.746628600,0
2.746629400,1
2.746629800,0
2.746630700,1
2.746631100,0
2.746631900,1
2.746632300,0
2.746633200,1
2.746633600,0
2.746634400,1
2.746634800,0
2.746635700,1
2.746636500,0
2.746636900,1
2.746637700,0
2.746638200,1
2.746639000,0
